chr	gene_id	gene_name	start	end	gene_type
2	ENSG00000073737	DHRS9	169069563	169096167	protein_coding
2	ENSG00000082438	COBLL1	164680188	164841823	protein_coding
2	ENSG00000115607	IL18RAP	102423160	102452565	protein_coding
2	ENSG00000079150	FKBP7	178463664	178478600	protein_coding
2	ENSG00000091409	ITGA6	172427586	172506459	protein_coding
2	ENSG00000226321	CROCC2	240906336	240993311	protein_coding
2	ENSG00000115762	PLEKHB2	131105336	131149845	protein_coding
2	ENSG00000123989	CHPF	219538954	219543809	protein_coding
2	ENSG00000205795	CYS1	10056473	10080411	protein_coding
2	ENSG00000214842	RAD51AP2	17510579	17518440	protein_coding
2	ENSG00000144057	ST6GAL2	106801600	106886167	protein_coding
2	ENSG00000185038	MROH2A	233778330	233833418	protein_coding
2	ENSG00000256977	LIMS3	109898688	109925625	protein_coding
2	ENSG00000162972	MAIP1	199955582	199964117	protein_coding
2	ENSG00000138101	DTNB	25377243	25673577	protein_coding
2	ENSG00000128655	PDE11A	177623244	178072777	protein_coding
2	ENSG00000116035	VAX2	70900576	70933446	protein_coding
2	ENSG00000116039	ATP6V1B1	70935900	70965431	protein_coding
2	ENSG00000258881	ENSG00000258881	70939318	70995336	protein_coding
2	ENSG00000144031	ANKRD53	70978630	70985499	protein_coding
2	ENSG00000124357	NAGK	71068648	71079808	protein_coding
2	ENSG00000124370	MCEE	71109687	71130229	protein_coding
2	ENSG00000136699	SMPD4	130151408	130181602	protein_coding
2	ENSG00000162882	HAAO	42767089	42792583	protein_coding
2	ENSG00000162881	OXER1	42762499	42764135	protein_coding
2	ENSG00000172005	MAL	95025708	95053992	protein_coding
2	ENSG00000275111	ZNF2	95165809	95184317	protein_coding
2	ENSG00000155066	PROM2	95274449	95291302	protein_coding
2	ENSG00000115042	FAHD2A	95402708	95416616	protein_coding
2	ENSG00000115207	GTF3C2	27325854	27356764	protein_coding
2	ENSG00000143882	ATP6V1C2	10721630	10785110	protein_coding
2	ENSG00000143870	PDIA6	10783391	10812785	protein_coding
2	ENSG00000115761	NOL10	10570754	10689975	protein_coding
2	ENSG00000135968	GCC2	108449206	108509415	protein_coding
2	ENSG00000163006	CCDC138	108786771	108876578	protein_coding
2	ENSG00000169756	LIMS1	108534470	108687246	protein_coding
2	ENSG00000118260	CREB1	207529962	207605988	protein_coding
2	ENSG00000144401	METTL21A	207612739	207625394	protein_coding
2	ENSG00000163249	CCNYL1	207711640	207756174	protein_coding
2	ENSG00000163251	FZD5	207762598	207769906	protein_coding
2	ENSG00000185674	LYG2	99242246	99255666	protein_coding
2	ENSG00000182600	SNORC	232870264	232878700	protein_coding
2	ENSG00000119862	LGALSL	64454162	64461381	protein_coding
2	ENSG00000179833	SERTAD2	64631621	64653913	protein_coding
2	ENSG00000115252	PDE1A	182140041	182427036	protein_coding
2	ENSG00000188687	SLC4A5	74216242	74343416	protein_coding
2	ENSG00000152133	GPATCH11	37084518	37099244	protein_coding
2	ENSG00000197756	RPL37A	216498844	216504086	protein_coding
2	ENSG00000115457	IGFBP2	216633420	216664436	protein_coding
2	ENSG00000115461	IGFBP5	216672105	216695549	protein_coding
2	ENSG00000118245	TNP1	216859458	216860064	protein_coding
2	ENSG00000144460	NYAP2	225399710	225703654	protein_coding
2	ENSG00000119844	AFTPH	64524328	64593005	protein_coding
2	ENSG00000144010	TRIM43B	95477008	95484754	protein_coding
2	ENSG00000178562	CD28	203706639	203738912	protein_coding
2	ENSG00000144048	DUSP11	73762213	73780103	protein_coding
2	ENSG00000064012	CASP8	201260536	201287709	protein_coding
2	ENSG00000247626	MARS2	197705369	197708395	protein_coding
2	ENSG00000152430	BOLL	197726890	197785319	protein_coding
2	ENSG00000003400	CASP10	201183141	201221665	protein_coding
2	ENSG00000121966	CXCR4	136114349	136118149	protein_coding
2	ENSG00000256671	LIMS4	110445883	110472816	protein_coding
2	ENSG00000183054	RGPD6	110513802	110577222	protein_coding
2	ENSG00000115392	FANCL	58159247	58241325	protein_coding
2	ENSG00000163599	CTLA4	203867771	203873965	protein_coding
2	ENSG00000115317	HTRA2	74529933	74533319	protein_coding
2	ENSG00000115325	DOK1	74554720	74557551	protein_coding
2	ENSG00000170264	FAM161A	61824848	61854060	protein_coding
2	ENSG00000115484	CCT4	61868085	61888656	protein_coding
2	ENSG00000136688	IL36G	112978006	112985658	protein_coding
2	ENSG00000136694	IL36A	113005459	113008044	protein_coding
2	ENSG00000136696	IL36B	113022089	113052867	protein_coding
2	ENSG00000136697	IL1F10	113067970	113075843	protein_coding
2	ENSG00000136689	IL1RN	113127598	113134014	protein_coding
2	ENSG00000144354	CDCA7	173354872	173368997	protein_coding
2	ENSG00000136695	IL36RN	113059198	113064744	protein_coding
2	ENSG00000144369	FAM171B	186694060	186765959	protein_coding
2	ENSG00000138448	ITGAV	186590056	186680901	protein_coding
2	ENSG00000114993	RTKN	74425835	74441937	protein_coding
2	ENSG00000198648	STK39	167954022	168247595	protein_coding
2	ENSG00000115267	IFIH1	162267074	162318684	protein_coding
2	ENSG00000180871	CXCR2	218126028	218137251	protein_coding
2	ENSG00000188282	RUFY4	218069253	218090584	protein_coding
2	ENSG00000204335	SP5	170715337	170718078	protein_coding
2	ENSG00000128683	GAD1	170816887	170861151	protein_coding
2	ENSG00000115806	GORASP2	170929253	170967130	protein_coding
2	ENSG00000091106	NLRC4	32224453	32264886	protein_coding
2	ENSG00000204334	ERICH2	170770378	170798977	protein_coding
2	ENSG00000153201	RANBP2	108719482	108785809	protein_coding
2	ENSG00000169618	PROKR1	68643579	68658251	protein_coding
2	ENSG00000163219	ARHGAP25	68734811	68826833	protein_coding
2	ENSG00000144524	COPS7B	231786445	231809253	protein_coding
2	ENSG00000115866	DARS1	135905881	135985626	protein_coding
2	ENSG00000159374	M1AP	74557883	74648330	protein_coding
2	ENSG00000135622	SEMA4F	74654247	74683841	protein_coding
2	ENSG00000116106	EPHA4	221418027	221572304	protein_coding
2	ENSG00000138379	MSTN	190055700	190062729	protein_coding
2	ENSG00000151689	INPP1	190343589	190371665	protein_coding
2	ENSG00000198130	HIBCH	190203920	190319826	protein_coding
2	ENSG00000187231	SESTD1	179101678	179264832	protein_coding
2	ENSG00000121964	GTDC1	143938068	144332512	protein_coding
2	ENSG00000114999	TTL	112482156	112541739	protein_coding
2	ENSG00000125630	POLR1B	112542465	112579818	protein_coding
2	ENSG00000125611	CHCHD5	112584609	112589040	protein_coding
2	ENSG00000169607	CKAP2L	112736349	112764609	protein_coding
2	ENSG00000115008	IL1A	112773925	112784493	protein_coding
2	ENSG00000115211	EIF2B4	27364352	27370338	protein_coding
2	ENSG00000115919	KYNU	142877664	143055833	protein_coding
2	ENSG00000075884	ARHGAP15	143129419	143768352	protein_coding
2	ENSG00000163596	ICA1L	202773176	202871766	protein_coding
2	ENSG00000173163	COMMD1	61905674	62136058	protein_coding
2	ENSG00000144136	SLC20A1	112645939	112663825	protein_coding
2	ENSG00000116001	TIA1	70209444	70248628	protein_coding
2	ENSG00000116005	PCYOX1	70258137	70281185	protein_coding
2	ENSG00000138050	THUMPD2	39736061	39779258	protein_coding
2	ENSG00000144285	SCN1A	165985813	166128020	protein_coding
2	ENSG00000168874	ATOH8	85753991	85791383	protein_coding
2	ENSG00000115525	ST3GAL5	85837120	85888990	protein_coding
2	ENSG00000084734	GCKR	27496839	27523684	protein_coding
2	ENSG00000243147	MRPL33	27771719	27779733	protein_coding
2	ENSG00000171174	RBKS	27781379	27890387	protein_coding
2	ENSG00000075426	FOSL2	28392858	28417317	protein_coding
2	ENSG00000163803	PLB1	28496060	28644142	protein_coding
2	ENSG00000163806	SPDYA	28810834	28850610	protein_coding
2	ENSG00000171103	TRMT61B	28849821	28870309	protein_coding
2	ENSG00000163811	WDR43	28894667	28948219	protein_coding
2	ENSG00000189350	TOGARAM2	28981298	29052230	protein_coding
2	ENSG00000138375	SMARCAL1	216412484	216483053	protein_coding
2	ENSG00000214694	ARHGEF33	38889875	38975454	protein_coding
2	ENSG00000171150	SOCS5	46699295	46763129	protein_coding
2	ENSG00000180398	MCFD2	46901874	46915806	protein_coding
2	ENSG00000239605	STPG4	47086991	47155308	protein_coding
2	ENSG00000143933	CALM2	47160084	47176511	protein_coding
2	ENSG00000119888	EPCAM	47369311	47387020	protein_coding
2	ENSG00000115041	KCNIP3	95297347	95386077	protein_coding
2	ENSG00000135905	DOCK10	224765090	225042468	protein_coding
2	ENSG00000135899	SP110	230165186	230219984	protein_coding
2	ENSG00000115415	STAT1	190969149	191014171	protein_coding
2	ENSG00000187736	NHEJ1	219069357	219160815	protein_coding
2	ENSG00000124383	MPHOSPH10	71130634	71150101	protein_coding
2	ENSG00000068724	TTC7A	46941224	47076123	protein_coding
2	ENSG00000115085	ZAP70	97713576	97739860	protein_coding
2	ENSG00000221843	C2orf16	27537386	27582722	protein_coding
2	ENSG00000115935	WIPF1	174559574	174597804	protein_coding
2	ENSG00000144029	MRPS5	95085369	95121808	protein_coding
2	ENSG00000144026	ZNF514	95145000	95159848	protein_coding
2	ENSG00000196504	PRPF40A	152651732	152717461	protein_coding
2	ENSG00000205639	MFSD2B	24010085	24026775	protein_coding
2	ENSG00000163026	WDCP	24029347	24047391	protein_coding
2	ENSG00000119782	FKBP1B	24049741	24063681	protein_coding
2	ENSG00000115128	SF3B6	24067586	24076326	protein_coding
2	ENSG00000219626	FAM228B	24123469	24169638	protein_coding
2	ENSG00000115129	TP53I3	24077433	24084834	protein_coding
2	ENSG00000176732	PFN4	24114809	24123334	protein_coding
2	ENSG00000198399	ITSN2	24202864	24360536	protein_coding
2	ENSG00000186453	FAM228A	24175053	24191698	protein_coding
2	ENSG00000163798	SLC4A1AP	27663889	27694969	protein_coding
2	ENSG00000177994	C2orf73	54330884	54361581	protein_coding
2	ENSG00000115306	SPTBN1	54456327	54671446	protein_coding
2	ENSG00000214595	EML6	54723662	54972025	protein_coding
2	ENSG00000115310	RTN4	54972189	55050451	protein_coding
2	ENSG00000169764	UGP2	63841896	63891560	protein_coding
2	ENSG00000068615	REEP1	86213993	86337626	protein_coding
2	ENSG00000115561	CHMP3	86503430	86563443	protein_coding
2	ENSG00000239305	RNF103	86603398	86623865	protein_coding
2	ENSG00000144233	AMMECR1L	127861630	127885956	protein_coding
2	ENSG00000063660	GPC1	240435663	240468076	protein_coding
2	ENSG00000178623	GPR35	240625480	240633159	protein_coding
2	ENSG00000162927	PUS10	60940223	61018255	protein_coding
2	ENSG00000162928	PEX13	61017720	61051990	protein_coding
2	ENSG00000162924	REL	60881574	60931612	protein_coding
2	ENSG00000144504	ANKMY1	240479422	240557988	protein_coding
2	ENSG00000119185	ITGB1BP1	9403475	9423528	protein_coding
2	ENSG00000119203	CPSF3	9423654	9473101	protein_coding
2	ENSG00000134330	IAH1	9474551	9489742	protein_coding
2	ENSG00000134308	YWHAQ	9583967	9630997	protein_coding
2	ENSG00000151694	ADAM17	9488486	9555830	protein_coding
2	ENSG00000168505	GBX2	236165236	236168386	protein_coding
2	ENSG00000157985	AGAP1	235494043	236131793	protein_coding
2	ENSG00000171951	SCG2	223596940	223602361	protein_coding
2	ENSG00000085449	WDFY1	223875348	223945335	protein_coding
2	ENSG00000135900	MRPL44	223957463	223967714	protein_coding
2	ENSG00000135919	SERPINE2	223975045	224039286	protein_coding
2	ENSG00000152056	AP1S3	223755326	223837582	protein_coding
2	ENSG00000153561	RMND5A	86720291	86778041	protein_coding
2	ENSG00000172116	CD8B	86838167	86861886	protein_coding
2	ENSG00000153563	CD8A	86784610	86790913	protein_coding
2	ENSG00000116044	NFE2L2	177230308	177264727	protein_coding
2	ENSG00000115758	ODC1	10439968	10448327	protein_coding
2	ENSG00000185013	NT5C1B	18562871	18589569	protein_coding
2	ENSG00000170144	HNRNPA3	177212794	177223959	protein_coding
2	ENSG00000233757	ZNF892	95207521	95223839	protein_coding
2	ENSG00000071054	MAP4K4	101697707	101894690	protein_coding
2	ENSG00000187833	C2orf78	73784183	73817148	protein_coding
2	ENSG00000184492	FOXD4L1	113498665	113501150	protein_coding
2	ENSG00000284643	SCYGR2	227598893	227599255	protein_coding
2	ENSG00000284667	SCYGR5	227666804	227667061	protein_coding
2	ENSG00000284718	SCYGR7	227728335	227728625	protein_coding
2	ENSG00000284635	SCYGR8	227745894	227746220	protein_coding
2	ENSG00000173699	SPATA3	230996121	231008040	protein_coding
2	ENSG00000283428	CCDC195	224703764	224716365	protein_coding
2	ENSG00000284629	SCYGR1	227387683	227387949	protein_coding
2	ENSG00000284704	SCYGR3	227614538	227614840	protein_coding
2	ENSG00000284725	SCYGR6	227724440	227724757	protein_coding
2	ENSG00000288658	ENSG00000288658	222314148	222320155	protein_coding
2	ENSG00000144366	GULP1	188291874	188595926	protein_coding
2	ENSG00000151779	NBAS	15166916	15561334	protein_coding
2	ENSG00000119042	SATB2	199269505	199457939	protein_coding
2	ENSG00000153234	NR4A2	156324437	156332721	protein_coding
2	ENSG00000205111	CDKL4	39168637	39243915	protein_coding
2	ENSG00000189362	NEMP2	190504338	190534722	protein_coding
2	ENSG00000115760	BIRC6	32357023	32618878	protein_coding
2	ENSG00000163060	TEKT4	94871430	94876823	protein_coding
2	ENSG00000074054	CLASP1	121337776	121649462	protein_coding
2	ENSG00000151690	MFSD6	190408355	190502314	protein_coding
2	ENSG00000134323	MYCN	15940550	15947004	protein_coding
2	ENSG00000188738	FSIP2	185738804	185833290	protein_coding
2	ENSG00000065548	ZC3H15	186486260	186509361	protein_coding
2	ENSG00000213639	PPP1CB	28751830	28802940	protein_coding
2	ENSG00000186281	GPAT2	96021946	96034916	protein_coding
2	ENSG00000157827	FMNL2	152335174	152649826	protein_coding
2	ENSG00000226124	FTCDNL1	199809272	199851192	protein_coding
2	ENSG00000144410	CPO	206939518	206969474	protein_coding
2	ENSG00000118263	KLF7	207074137	207165948	protein_coding
2	ENSG00000183733	FIGLA	70777310	70790643	protein_coding
2	ENSG00000152672	CLEC4F	70808643	70820599	protein_coding
2	ENSG00000116031	CD207	70830211	70835816	protein_coding
2	ENSG00000144043	TEX261	70985942	70994873	protein_coding
2	ENSG00000162999	DUSP19	183078747	183100008	protein_coding
2	ENSG00000163002	NUP35	183124443	183161680	protein_coding
2	ENSG00000061676	NCKAP1	182909115	183038457	protein_coding
2	ENSG00000130294	KIF1A	240713767	240820219	protein_coding
2	ENSG00000163166	IWS1	127480812	127526489	protein_coding
2	ENSG00000115902	SLC1A4	64989399	65023865	protein_coding
2	ENSG00000138069	RAB1A	65086854	65130106	protein_coding
2	ENSG00000138071	ACTR2	65227831	65271253	protein_coding
2	ENSG00000085982	USP40	233475526	233566782	protein_coding
2	ENSG00000259916	AQP7B	94587311	94604628	protein_coding
2	ENSG00000284631	SCYGR4	227617498	227617815	protein_coding
2	ENSG00000115365	LANCL1	210431251	210476759	protein_coding
2	ENSG00000021826	CPS1	210556599	210679107	protein_coding
2	ENSG00000021574	SPAST	32063556	32157637	protein_coding
2	ENSG00000144406	UNC80	209771832	209999296	protein_coding
2	ENSG00000197713	RPE	210002638	210022260	protein_coding
2	ENSG00000078018	MAP2	209424047	209734112	protein_coding
2	ENSG00000153827	TRIP12	229763837	229922009	protein_coding
2	ENSG00000153214	TMEM87B	112055269	112119314	protein_coding
2	ENSG00000055917	PUM2	20248737	20350844	protein_coding
2	ENSG00000130508	PXDN	1631887	1744515	protein_coding
2	ENSG00000035115	SH3YL1	218144	264032	protein_coding
2	ENSG00000143727	ACP1	264947	278283	protein_coding
2	ENSG00000152518	ZFP36L2	43222402	43226606	protein_coding
2	ENSG00000170634	ACYP2	53971113	54305300	protein_coding
2	ENSG00000178021	TSPYL6	54253178	54256229	protein_coding
2	ENSG00000079308	TNS1	217799791	218002995	protein_coding
2	ENSG00000175874	CREG2	101345550	101387503	protein_coding
2	ENSG00000196460	RFX8	101397359	101475112	protein_coding
2	ENSG00000187627	RGPD1	86942118	87013976	protein_coding
2	ENSG00000183281	PLGLB1	87010224	87021844	protein_coding
2	ENSG00000136717	BIN1	127048032	127107154	protein_coding
2	ENSG00000186684	CYP27C1	127183832	127220299	protein_coding
2	ENSG00000163161	ERCC3	127257290	127294144	protein_coding
2	ENSG00000183023	SLC8A1	40097270	40452090	protein_coding
2	ENSG00000153823	PID1	229023973	229271287	protein_coding
2	ENSG00000119865	CNRIP1	68293010	68319949	protein_coding
2	ENSG00000115956	PLEK	68365282	68397453	protein_coding
2	ENSG00000204923	FBXO48	68459422	68467294	protein_coding
2	ENSG00000169621	APLF	68467585	68580162	protein_coding
2	ENSG00000182389	CACNB4	151832771	152099044	protein_coding
2	ENSG00000115145	STAM2	152116801	152175763	protein_coding
2	ENSG00000153253	SCN3A	165087526	165204050	protein_coding
2	ENSG00000082258	CCNT2	134918822	134959342	protein_coding
2	ENSG00000128656	CHN1	174798809	175005381	protein_coding
2	ENSG00000222014	RAB6C	129979666	129982738	protein_coding
2	ENSG00000155729	KCTD18	200488958	200510068	protein_coding
2	ENSG00000163535	SGO2	200526207	200584096	protein_coding
2	ENSG00000011523	CEP68	65056416	65087004	protein_coding
2	ENSG00000162998	FRZB	182833275	182866637	protein_coding
2	ENSG00000115419	GLS	190880821	190965552	protein_coding
2	ENSG00000240344	PPIL3	200870907	200889077	protein_coding
2	ENSG00000115290	GRB14	164492417	164621482	protein_coding
2	ENSG00000179528	LBX2	74497517	74499603	protein_coding
2	ENSG00000115592	PRKAG3	218822308	218831803	protein_coding
2	ENSG00000115596	WNT6	218859805	218874233	protein_coding
2	ENSG00000125618	PAX8	113215997	113278921	protein_coding
2	ENSG00000182083	OR6B2	240029491	240030429	protein_coding
2	ENSG00000178586	OR6B3	240044571	240053521	protein_coding
2	ENSG00000144191	CNGA3	98346456	98398601	protein_coding
2	ENSG00000040933	INPP4A	98444858	98594392	protein_coding
2	ENSG00000183513	COA5	98599314	98608512	protein_coding
2	ENSG00000115446	UNC50	98608589	98618515	protein_coding
2	ENSG00000158019	BABAM2	27890729	28338901	protein_coding
2	ENSG00000237524	TEX51	126898890	126902097	protein_coding
2	ENSG00000118004	COLEC11	3595112	3644644	protein_coding
2	ENSG00000151360	ALLC	3658200	3702671	protein_coding
2	ENSG00000138030	KHK	27086772	27100762	protein_coding
2	ENSG00000178171	AMER3	130755540	130768134	protein_coding
2	ENSG00000153237	CCDC148	158171073	158456753	protein_coding
2	ENSG00000144283	PKP4	158456952	158681429	protein_coding
2	ENSG00000168958	MFF	227325251	227357833	protein_coding
2	ENSG00000115977	AAK1	69457997	69643739	protein_coding
2	ENSG00000138443	ABI2	203328394	203432169	protein_coding
2	ENSG00000153093	ACOXL	110732573	111118548	protein_coding
2	ENSG00000132326	PER2	238244044	238288610	protein_coding
2	ENSG00000065802	ASB1	238426927	238452250	protein_coding
2	ENSG00000135636	DYSF	71466699	71686763	protein_coding
2	ENSG00000124831	LRRFIP1	237627587	237781643	protein_coding
2	ENSG00000134318	ROCK2	11179759	11344636	protein_coding
2	ENSG00000214866	DCDC2C	3703575	3848008	protein_coding
2	ENSG00000176887	SOX11	5692384	5701385	protein_coding
2	ENSG00000048991	R3HDM1	135531484	135725269	protein_coding
2	ENSG00000076003	MCM6	135839626	135876443	protein_coding
2	ENSG00000035141	FAM136A	70295976	70302067	protein_coding
2	ENSG00000118257	NRP2	205682501	205798131	protein_coding
2	ENSG00000116117	PARD3B	204545475	205620162	protein_coding
2	ENSG00000178568	ERBB4	211375717	212538802	protein_coding
2	ENSG00000184611	KCNH7	162371407	162838767	protein_coding
2	ENSG00000143919	CAMKMT	44361947	44772592	protein_coding
